Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,LBW,Running Position,Finish Time,Win Odds,Date,Course,RaceNumber,Race type,Distance,Score range,Going,Handicap,Course Detail,Time 1,Time 2,Time 3,Time 4,Time 5,Time 6,Sectional Time 1,Sectional Time 2,Sectional Time 3,Sectional Time 4,Sectional Time 5,Sectional Time 6
12,14.0,FORTUNE BUDDY (B444),H T Mo,T P Yung,110,1117,1,9-1/4,5 4 4 12,1:41.19,97.0,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
13,8.0,EVER STRONG (A275),C Y Ho,K L Man,127,1062,8,9-1/2,9 11 11 13,1:41.25,40.0,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
14,1.0,BULB ELITE (A183),A Badel,C H Yip,133,1184,9,11-1/4,7 3 6 14,1:41.53,19.0,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
1,2.0,EXCELLENT CHARIOT (D156),N Callan,P F Yiu,130,1110,4,-,4 3 1,1:09.77,3,2020/12/06,ST,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",23.64,46.20,1:09.77,,,,23.64,22.56,23.57,nan,nan,nan
2,1.0,SOARING TOWER (D500),K Teetan,W Y So,133,1072,10,SH,10 10 2,1:09.78,2.2,2020/12/06,ST,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",23.64,46.20,1:09.77,,,,23.64,22.56,23.57,nan,nan,nan
3,11.0,VIGOR CHAMP (C498),K C Leung,K H Ting,119,981,8,1/2,12 12 3,1:09.87,25,2020/12/06,ST,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",23.64,46.20,1:09.77,,,,23.64,22.56,23.57,nan,nan,nan
4,3.0,MONSTER KAKA (B319),C L Chau,D J Hall,122,1017,1,1,9 7 4,1:09.93,21,2020/12/06,ST,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",23.64,46.20,1:09.77,,,,23.64,22.56,23.57,nan,nan,nan
5,10.0,VOYAGE STAR (C098),B Shinn,T P Yung,122,1221,9,2,2 2 5,1:10.10,34,2020/12/06,ST,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",23.64,46.20,1:09.77,,,,23.64,22.56,23.57,nan,nan,nan
6,8.0,STAR OF WUYI (D503),C Y Ho,K W Lui,125,1099,11,2,6 6 6,1:10.11,31,2020/12/06,ST,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",23.64,46.20,1:09.77,,,,23.64,22.56,23.57,nan,nan,nan
7,5.0,MY ECSTATIC (E004),J Moreira,F C Lor,125,1218,3,2-1/2,8 8 7,1:10.17,6,2020/12/06,ST,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",23.64,46.20,1:09.77,,,,23.64,22.56,23.57,nan,nan,nan
8,12.0,ALL BEST FRIENDS (A217),T Piccone,K L Man,118,1091,2,3-1/2,7 9 8,1:10.33,70,2020/12/06,ST,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",23.64,46.20,1:09.77,,,,23.64,22.56,23.57,nan,nan,nan
9,7.0,SIGHT HERO (D487),A Badel,D A Hayes,125,1263,6,3-3/4,5 4 9,1:10.37,24,2020/12/06,ST,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",23.64,46.20,1:09.77,,,,23.64,22.56,23.57,nan,nan,nan
10,6.0,OURGOLDENRULES (E050),V Borges,D J Whyte,125,1154,7,4-1/4,11 11 10,1:10.45,290,2020/12/06,ST,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",23.64,46.20,1:09.77,,,,23.64,22.56,23.57,nan,nan,nan
11,9.0,VECTOR (E027),C Schofield,A S Cruz,125,1224,5,4-3/4,1 1 11,1:10.53,21,2020/12/06,ST,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",23.64,46.20,1:09.77,,,,23.64,22.56,23.57,nan,nan,nan
12,4.0,PACKING MILES (E096),A Hamelin,C S Shum,125,1137,12,5-1/4,3 5 12,1:10.62,104,2020/12/06,ST,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",23.64,46.20,1:09.77,,,,23.64,22.56,23.57,nan,nan,nan
WV,,AUGUST MOON (D409),A Hamelin,P O'Sullivan,125,---,---,---,---,---,---,2020/12/06,ST,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",23.64,46.20,1:09.77,,,,23.64,22.56,23.57,nan,nan,nan
1,13.0,KA YING EXCELLENT (C526),J Moreira,A S Cruz,119,1052,10,-,3 2 2 1,1:21.54,3.4,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
2,1.0,E STAR (C132),N Callan,K L Man,133,1062,3,1,8 8 6 2,1:21.70,6.2,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
3,8.0,HAPPY QIJI (D390),T Piccone,W Y So,125,1007,11,1-3/4,13 12 12 3,1:21.83,284,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
4,9.0,IGNITING (D481),C Y Ho,K W Lui,124,1267,9,2-3/4,2 1 1 4,1:21.97,7.2,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
5,5.0,AMAZING NEWS (E123),C Schofield,C Fownes,128,1084,6,3-1/4,12 11 10 5,1:22.07,46,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
6,4.0,SMOOTHIES (D233),K H Chan,C S Shum,122,1163,5,3-3/4,4 5 5 6,1:22.13,6.5,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
7,12.0,MISSION TYCOON (B224),K Teetan,F C Lor,131,1251,1,6-1/2,7 7 8 7,1:22.58,18,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
8,6.0,CELESTIAL POWER (D393),K C Leung,F C Lor,128,1187,8,6-3/4,10 9 9 8,1:22.63,14,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
9,11.0,LEAP OF FAITH (C386),A Hamelin,J Size,121,1107,7,7,6 6 7 9,1:22.68,8.1,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
10,10.0,SHOUSON (C326),C Wong,A T Millard,117,1151,13,8-1/4,9 13 14 10,1:22.85,141,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
11,3.0,PRIME MINISTER (D288),V Borges,P F Yiu,129,1156,14,9-3/4,1 3 3 11,1:23.09,167,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
12,2.0,FANTASTIC SHOW (A207),H W Lai,Y S Tsui,130,1096,12,9-3/4,14 14 13 12,1:23.12,106,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
13,14.0,LUCKY MARYKNOLL (E024),H N Wong,D A Hayes,116,1063,2,10-1/2,11 10 11 13,1:23.21,293,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
14,7.0,CHICKEN DANCE (C099),A Badel,P O'Sullivan,127,1228,4,10-1/2,5 4 4 14,1:23.22,5.9,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
WV,,GAMEPLAYER TIMES (D269),K Teetan,D J Whyte,120,---,---,---,---,---,---,2020/12/06,ST,6,Class 3,1400M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.48,34.93,58.08,1:21.54,,,13.48,21.45,23.15,23.46,nan,nan
1,1.0,MY SUGAR (D206),K Teetan,K H Ting,131,1226,1,-,3 1 1 1,1:21.85,4.4,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
2,3.0,CASIMIRO (C149),C L Chau,P O'Sullivan,122,1125,8,4,2 3 2 2,1:22.49,8.4,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
3,2.0,CHEERFUL DAYS (D473),J Moreira,K W Lui,130,1198,10,5-1/2,9 8 5 3,1:22.72,2.1,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
4,11.0,SUN OF MAKFI (D157),H N Wong,D J Hall,116,1030,4,6-1/2,10 13 14 4,1:22.89,25.0,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
5,10.0,BRAVE POWER (D153),C Y Ho,A S Cruz,119,1177,7,6-3/4,13 12 13 5,1:22.94,28.0,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
6,12.0,SURE WIN WIN (D407),A Badel,T P Yung,119,1215,13,7,14 14 8 6,1:22.96,45.0,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
7,6.0,MAXIMIZE HEART (D311),C Wong,C H Yip,122,1049,3,8-1/4,6 6 9 7,1:23.19,270.0,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
8,4.0,UNICORNBABY (C203),N Callan,R Gibson,129,1166,12,9-1/2,12 11 6 8,1:23.36,47.0,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
9,13.0,WINWIN THIRTYTHREE (C110),A Hamelin,P F Yiu,119,1020,2,10,11 10 11 9,1:23.46,12.0,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
10,14.0,SEVENTH SEA (D134),T Piccone,D E Ferraris,118,1028,6,10-1/4,7 9 10 10,1:23.48,166.0,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
11,5.0,DIAMOND RHYME (B183),K C Leung,F C Lor,127,1079,14,11-1/4,4 2 3 11,1:23.64,8.5,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
12,8.0,MARVELOUS FANS (D440),V Borges,J Size,124,1181,9,11-1/2,8 7 4 12,1:23.71,24.0,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
13,7.0,RUN RUN GOOD (D310),C Schofield,K L Man,125,1121,11,28-1/2,5 5 12 13,1:26.43,43.0,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
14,9.0,UNIVERSAL RECORD (D137),H W Lai,A T Millard,120,1021,5,29-1/4,1 4 7 14,1:26.55,290.0,2020/12/06,ST,7,Class 4,1400M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",13.57,34.69,58.28,1:21.85,,,13.57,21.12,23.59,23.57,nan,nan
1,6.0,PING HAI BRAVO (D123),A Badel,J Size,127,1297,2,-,11 10 1,0:56.18,6.8,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
2,5.0,VALIANT DREAM (B416),K Teetan,K W Lui,130,1231,14,N,7 7 2,0:56.24,10.0,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
3,14.0,FIRST RESPONDER (C205),A Hamelin,D J Whyte,118,1187,4,1/2,5 5 3,0:56.25,53.0,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
4,1.0,CRUISING (B337),C Schofield,T P Yung,133,1198,5,2-1/4,1 1 4,0:56.54,24.0,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
5,4.0,METRO WARRIOR (D387),N Callan,D A Hayes,131,1127,10,2-1/2,2 4 5,0:56.56,15.0,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
6,8.0,GOOD BEAUTY (B384),V Borges,K L Man,124,1058,11,2-1/2,12 11 6,0:56.59,206.0,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
7,3.0,DANCING FIGHTER (C180),J Moreira,C Fownes,132,1169,7,2-1/2,3 2 7,0:56.59,6.8,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
8,13.0,CALIFORNIA GUNGHO (B204),C Y Ho,A S Cruz,121,1167,13,2-3/4,6 6 8,0:56.62,21.0,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
9,10.0,TELECOM SMART (E140),H W Lai,Y S Tsui,123,1067,3,3,13 13 9,0:56.67,419.0,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
10,7.0,LITTLE BIRD (B069),T Piccone,K L Man,125,1200,6,3-1/4,10 12 10,0:56.69,293.0,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
11,12.0,JOYFUL FORTUNE (D376),C L Chau,D J Hall,115,1149,8,3-3/4,4 3 11,0:56.79,1.6,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
12,9.0,BALTIC WHISPER (B216),K H Chan,C S Shum,116,1160,1,5,8 9 12,0:56.99,70.0,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
13,11.0,GOOD LUCK CHARM (D402),H N Wong,P F Yiu,119,1115,12,12-1/4,9 8 13,0:58.12,371.0,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
14,2.0,NORTHERN SUPERSTAR (C073),C Wong,A T Millard,128,1110,9,13-1/2,14 14 14,0:58.34,212.0,2020/12/06,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",12.98,33.35,56.18,,,,12.98,20.37,22.83,nan,nan,nan
1,8.0,TURIN REDSTAR (B092),K C Leung,C H Yip,119,1154,5,-,9 8 6 1,1:38.82,60.0,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
2,9.0,PARTY EVERYDAY (C414),K Teetan,A S Cruz,118,1122,4,3/4,3 4 3 2,1:38.95,2.5,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
3,6.0,PING HAI TREASURE (B407),T Piccone,J Size,124,1144,1,1-1/4,4 3 4 3,1:39.02,16.0,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
4 DH,5.0,GREAT TREASURE (T380),C Schofield,Y S Tsui,125,1037,6,1-1/2,11 11 9 4,1:39.06,45.0,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
4 DH,11.0,BRIGHT KID (C060),H N Wong,W Y So,112,1157,9,1-1/2,14 14 14 4,1:39.06,121.0,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
6,14.0,SKYEY SUPREME (C293),J Moreira,K W Lui,115,1194,2,1-3/4,7 5 5 6,1:39.10,3.5,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
7,4.0,CLEAR CHOICE (A426),A Badel,C S Shum,126,1090,8,2,10 10 8 7,1:39.15,19.0,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
8,7.0,THE HULK (C431),B Shinn,C Fownes,124,1144,12,3-1/4,13 13 11 8,1:39.32,14.0,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
9,13.0,DEAL MAKER (B023),V Borges,K H Ting,114,1159,14,6-3/4,2 2 2 9,1:39.90,29.0,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
10,1.0,TOUCH OF LUCK (B376),C L Chau,D J Whyte,126,1176,7,8-1/4,12 12 10 10,1:40.13,11.0,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
11,2.0,RIGHT CHOICE (C013),N Callan,F C Lor,131,1088,3,10-3/4,6 6 12 11,1:40.52,11.0,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
12,12.0,WISDOM PATCH (D289),H W Lai,C W Chang,115,1234,10,11-1/4,8 9 13 12,1:40.63,158.0,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
13,10.0,POISED TO STRIKE (D365),C Wong,D A Hayes,113,1007,11,12-1/2,1 1 1 13,1:40.80,147.0,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
14,3.0,WORLD FAMOUS (C288),C Y Ho,P F Yiu,131,1123,13,24,5 7 7 14,1:42.65,13.0,2020/12/06,ST,9,Class 3,1650M,80-60,GOOD,1.0,ALL WEATHER TRACK,27.68,50.77,1:14.97,1:38.82,,,27.68,23.09,24.20,23.85,nan,nan
1,9.0,AMAZING CHOCOLATE (C059),V Borges,A T Millard,119,1209,6,-,7 6 1,1:08.29,28.0,2020/12/06,ST,10,Class 2,1200M,100-80,GOOD,1.0,ALL WEATHER TRACK,23.28,45.18,1:08.29,,,,23.28,21.90,23.11,nan,nan,nan
2,1.0,WILL POWER (D093),K Teetan,D J Whyte,132,1167,7,N,6 4 2,1:08.33,3.2,2020/12/06,ST,10,Class 2,1200M,100-80,GOOD,1.0,ALL WEATHER TRACK,23.28,45.18,1:08.29,,,,23.28,21.90,23.11,nan,nan,nan
3,3.0,RED DESERT (C287),C Schofield,J Size,130,1067,11,2,2 2 3,1:08.61,6.3,2020/12/06,ST,10,Class 2,1200M,100-80,GOOD,1.0,ALL WEATHER TRACK,23.28,45.18,1:08.29,,,,23.28,21.90,23.11,nan,nan,nan
4,8.0,LOBO'S LEGEND (C299),K C Leung,P O'Sullivan,121,1063,3,2-1/4,5 5 4,1:08.65,21.0,2020/12/06,ST,10,Class 2,1200M,100-80,GOOD,1.0,ALL WEATHER TRACK,23.28,45.18,1:08.29,,,,23.28,21.90,23.11,nan,nan,nan
5,6.0,MEGA HEART (A148),A Hamelin,C W Chang,123,1184,12,4,12 12 5,1:08.92,33.0,2020/12/06,ST,10,Class 2,1200M,100-80,GOOD,1.0,ALL WEATHER TRACK,23.28,45.18,1:08.29,,,,23.28,21.90,23.11,nan,nan,nan
6,4.0,ENCORE BOY (A177),J Moreira,P F Yiu,126,1179,9,4,4 3 6,1:08.93,7.5,2020/12/06,ST,10,Class 2,1200M,100-80,GOOD,1.0,ALL WEATHER TRACK,23.28,45.18,1:08.29,,,,23.28,21.90,23.11,nan,nan,nan
7,5.0,MASSIVE POCKET (B246),C Y Ho,K W Lui,125,1050,4,4-1/4,8 9 7,1:08.98,27.0,2020/12/06,ST,10,Class 2,1200M,100-80,GOOD,1.0,ALL WEATHER TRACK,23.28,45.18,1:08.29,,,,23.28,21.90,23.11,nan,nan,nan
8,11.0,SMART LEADER (B456),C L Chau,A S Cruz,114,1135,5,5,11 11 8,1:09.08,16.0,2020/12/06,ST,10,Class 2,1200M,100-80,GOOD,1.0,ALL WEATHER TRACK,23.28,45.18,1:08.29,,,,23.28,21.90,23.11,nan,nan,nan
9,12.0,SUNNY BOY (A379),T Piccone,W Y So,118,1227,10,6,10 10 9,1:09.26,38.0,2020/12/06,ST,10,Class 2,1200M,100-80,GOOD,1.0,ALL WEATHER TRACK,23.28,45.18,1:08.29,,,,23.28,21.90,23.11,nan,nan,nan
10,10.0,GUY DRAGON (B377),A Badel,C Fownes,119,1180,2,6-1/2,9 8 10,1:09.31,14.0,2020/12/06,ST,10,Class 2,1200M,100-80,GOOD,1.0,ALL WEATHER TRACK,23.28,45.18,1:08.29,,,,23.28,21.90,23.11,nan,nan,nan
11,2.0,WINNER SUPREME (C226),C Wong,Y S Tsui,127,1199,1,11-3/4,1 1 11,1:10.17,3.8,2020/12/06,ST,10,Class 2,1200M,100-80,GOOD,1.0,ALL WEATHER TRACK,23.28,45.18,1:08.29,,,,23.28,21.90,23.11,nan,nan,nan
12,7.0,LARSON (D199),K H Chan,F C Lor,115,1018,8,13-3/4,3 7 12,1:10.50,22.0,2020/12/06,ST,10,Class 2,1200M,100-80,GOOD,1.0,ALL WEATHER TRACK,23.28,45.18,1:08.29,,,,23.28,21.90,23.11,nan,nan,nan
1,2.0,RUN THE TABLE (D229),Z Purton,K W Lui,131,1012,9,-,4 4 4 1,1:40.06,6.2,2020/12/09,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""B"" Course",27.33,50.79,1:15.14,1:40.06,,,27.33,23.46,24.35,24.92,nan,nan
2,8.0,NITRO EXPRESS (T353),N Callan,D E Ferraris,123,1230,1,HD,6 5 6 2,1:40.09,3.6,2020/12/09,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""B"" Course",27.33,50.79,1:15.14,1:40.06,,,27.33,23.46,24.35,24.92,nan,nan
3,6.0,BABY STORM (C500),J Moreira,L Ho,125,1082,12,1,3 3 5 3,1:40.23,6.3,2020/12/09,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""B"" Course",27.33,50.79,1:15.14,1:40.06,,,27.33,23.46,24.35,24.92,nan,nan
4,10.0,ENJOYABLE SUCCESS (B150),A Hamelin,Y S Tsui,120,1088,2,1,8 8 8 4,1:40.23,9.6,2020/12/09,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""B"" Course",27.33,50.79,1:15.14,1:40.06,,,27.33,23.46,24.35,24.92,nan,nan
5,11.0,FAIRY FLOSS (C236),K C Leung,P O'Sullivan,116,1092,11,1-1/4,9 9 9 5,1:40.26,20.0,2020/12/09,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""B"" Course",27.33,50.79,1:15.14,1:40.06,,,27.33,23.46,24.35,24.92,nan,nan
6,4.0,WONDERFUL TIGER (A235),A Badel,W Y So,127,1075,5,1-3/4,7 7 1 6,1:40.34,10.0,2020/12/09,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""B"" Course",27.33,50.79,1:15.14,1:40.06,,,27.33,23.46,24.35,24.92,nan,nan
7,1.0,ROMAN IMPERO (V371),M Barzalona,C H Yip,133,1203,4,2-1/2,5 6 7 7,1:40.47,7.7,2020/12/09,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""B"" Course",27.33,50.79,1:15.14,1:40.06,,,27.33,23.46,24.35,24.92,nan,nan
8,9.0,JOYFUL CHEERS (C536),H T Mo,C S Shum,119,1149,10,7-3/4,12 12 12 8,1:41.28,107.0,2020/12/09,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""B"" Course",27.33,50.79,1:15.14,1:40.06,,,27.33,23.46,24.35,24.92,nan,nan
